company_id,industry,company_size,mrr_usd,contract_type,tenure_months,active_users,api_calls_per_month,support_tickets_last_30d,feature_adoption_rate,last_login_days_ago,churn
0ee3a6aa,E-commerce,152,527.85,Month-to-Month,19,68,2635,2,0.3,10,0
da17002c,Technology,17,50.0,Month-to-Month,33,5,136984,2,0.605,17,0
c571c0f9,Manufacturing,52,50.0,2 Year,29,28,71046,3,0.817,9,0
7441490f,Healthcare,9,50.0,Month-to-Month,54,3,22220,2,0.459,0,0
3cd9a27e,Healthcare,844,7834.39,Month-to-Month,31,320,38436,1,0.656,10,0
787c2295,Technology,13,50.0,Month-to-Month,120,4,23440,0,0.524,2,0
d42cb729,Finance,24,785.28,Month-to-Month,11,10,30375,1,0.399,1,0
d43929aa,Finance,18,50.0,1 Year,43,4,45339,3,0.397,4,0
4a48dfd6,Healthcare,61,674.87,Month-to-Month,29,9,25413,1,0.106,14,1
1dac1aff,Healthcare,426,4321.84,2 Year,29,104,48473,2,0.633,1,0
77c35615,Technology,799,7948.81,1 Year,10,410,31288,4,0.646,6,0
be7a009f,Healthcare,30,365.39,1 Year,37,9,53539,1,0.41,21,0
08df2e2c,E-commerce,96,50.0,Month-to-Month,56,24,15205,3,0.544,6,0
1cf60e66,E-commerce,61,205.22,Month-to-Month,6,23,9388,1,0.312,3,0
9c59018a,E-commerce,12,891.5,1 Year,24,7,683,4,0.707,3,0
f96464ea,Healthcare,2066,20061.56,1 Year,12,1051,46062,1,0.52,44,0
10c33379,Technology,421,5043.31,1 Year,110,134,197593,5,0.754,1,0
6a75f416,Healthcare,72,50.0,Month-to-Month,16,22,27269,3,0.536,5,0
cbb8e741,Technology,585,5086.48,1 Year,7,187,11952,2,0.402,13,0
1107fa40,Technology,336,2884.11,1 Year,12,103,659,1,0.493,3,0
8d7ea221,E-commerce,61,1174.54,1 Year,26,27,35952,3,0.902,18,0
736a4c25,E-commerce,89,616.94,1 Year,2,32,246025,0,1.0,9,0
9a56126d,E-commerce,527,5442.7,2 Year,23,152,206061,2,0.299,6,0
5a73ad6e,Finance,13,166.82,1 Year,65,3,5343,4,0.781,25,0
82216363,Technology,672,6692.77,Month-to-Month,46,423,84751,3,0.378,4,0
7bde0302,Technology,38,1017.06,1 Year,2,18,9516,2,0.448,33,1
bb9870f6,Finance,537,5755.76,1 Year,120,168,82866,1,0.642,0,0
3f3bb19b,E-commerce,54,50.0,Month-to-Month,29,28,96053,4,0.698,0,0
84c66dfb,Manufacturing,90,762.21,Month-to-Month,5,25,388,4,0.454,0,1
46dbd3e0,Manufacturing,51,1381.72,1 Year,1,19,13541,3,0.722,0,0
276088ce,E-commerce,24,399.78,1 Year,5,9,2910,3,0.837,2,0
8d79a017,E-commerce,36,50.0,2 Year,44,15,34548,1,0.746,5,0
b901b1e1,Finance,432,3601.48,2 Year,1,132,1353,3,0.407,16,0
7d2bba32,Manufacturing,5,495.07,Month-to-Month,7,2,49186,1,0.511,4,0
7047570a,Healthcare,8,431.22,1 Year,34,1,40859,1,0.775,1,0
7cca3d33,E-commerce,18,50.0,1 Year,22,6,23852,3,0.91,0,0
c5159a00,Finance,10,473.82,Month-to-Month,37,5,30976,1,0.346,8,0
ca07952e,Finance,525,6049.7,Month-to-Month,33,263,230735,3,0.661,2,0
d7eca5cb,E-commerce,360,4328.93,Month-to-Month,2,118,9175,1,0.747,4,0
f236561c,Manufacturing,132,2122.14,Month-to-Month,54,32,65659,2,0.321,2,0
662d4d97,Healthcare,20,477.74,2 Year,7,3,51825,2,0.804,5,0
81b1b104,E-commerce,404,3951.17,Month-to-Month,20,186,54487,0,1.0,36,0
5efda03c,Healthcare,5,50.0,Month-to-Month,25,2,21210,2,0.733,36,1
5eb58511,Finance,1356,13551.31,Month-to-Month,5,594,12197,1,0.713,12,0
07535d73,E-commerce,19,50.0,1 Year,90,10,52608,2,0.45,2,0
455c055d,E-commerce,36,180.35,Month-to-Month,17,14,121934,2,0.502,19,1
e1eb9b14,Finance,28,917.56,Month-to-Month,2,11,186459,0,0.471,0,1
24c65dec,Finance,10,50.0,Month-to-Month,67,2,32783,0,0.423,7,0
53715be5,Healthcare,980,9029.67,Month-to-Month,22,551,27722,3,0.552,20,1
c8b504c6,Finance,178,2195.27,Month-to-Month,29,68,21457,5,0.662,5,0
a7e4f58d,Manufacturing,338,3204.91,1 Year,18,107,83030,2,0.428,2,0
05c5761a,Manufacturing,8,50.0,Month-to-Month,44,3,14745,0,0.531,9,0
0f6a449b,Finance,71,679.33,Month-to-Month,1,42,35977,1,0.664,17,1
ee53a188,E-commerce,119,1087.94,Month-to-Month,8,73,21160,0,0.177,11,0
4da8a5a4,Manufacturing,81,594.46,2 Year,16,24,104253,0,0.79,2,0
fe761759,Healthcare,9,432.85,Month-to-Month,2,4,16611,3,0.643,1,0
e9f5ff55,Technology,274,2073.4,2 Year,30,118,57995,0,0.645,3,0
9d5d09f6,Manufacturing,65,656.49,2 Year,13,32,44427,3,0.831,1,0
e20105fe,Healthcare,13,50.0,Month-to-Month,8,5,19902,4,0.788,31,1
c3f4a0bd,Finance,5,68.91,1 Year,1,2,14703,1,0.721,4,0
b9f813d2,Manufacturing,135,483.91,1 Year,31,71,81428,3,0.656,34,0
09a02ccf,E-commerce,2155,21288.68,1 Year,44,485,35718,3,0.598,8,0
69e7a786,Healthcare,11,119.88,1 Year,13,4,47268,2,0.484,11,0
984bd2c4,Finance,70,970.58,1 Year,20,19,163624,2,0.408,24,0
86ce3266,E-commerce,288,3803.2,Month-to-Month,7,101,25376,3,0.677,50,1
9dae3d6d,E-commerce,8,482.97,1 Year,24,3,84175,3,0.679,29,0
cfaeb31a,Technology,26,490.58,1 Year,1,7,50911,0,0.628,5,0
9c4781af,Manufacturing,15,785.74,Month-to-Month,17,5,45012,2,0.331,11,0
83b16fd0,Finance,239,2238.09,2 Year,25,62,2805,4,0.069,4,0
779ec784,E-commerce,398,4756.96,Month-to-Month,61,135,121724,3,0.611,9,0
a759982f,E-commerce,69,1249.64,2 Year,12,31,12977,1,0.233,7,0
5a7185c3,E-commerce,15,50.0,1 Year,35,7,32045,2,0.664,0,0
b6770497,Finance,28,1241.98,1 Year,22,9,69719,0,0.99,20,0
78ecaafa,Manufacturing,21,433.47,2 Year,63,11,36941,4,0.666,4,0
4fb5b00d,Technology,12,1216.48,2 Year,13,5,217,2,0.513,5,0
efcfd4a3,E-commerce,46,611.59,Month-to-Month,10,24,148833,1,0.391,4,0
a12e09a2,E-commerce,129,1009.04,1 Year,53,28,1034,2,0.485,6,0
ed7a27ee,Finance,113,746.23,Month-to-Month,2,48,4710,4,0.593,6,0
e2823c76,E-commerce,53,352.13,Month-to-Month,4,24,12688,1,0.815,10,0
53693411,E-commerce,59,304.35,2 Year,3,13,45684,3,0.628,4,0
dcc07233,E-commerce,48,1115.69,Month-to-Month,45,30,177260,3,0.542,2,0
31119d63,Manufacturing,7,55.51,Month-to-Month,1,2,127976,0,0.735,5,0
1fb90e69,E-commerce,69,50.0,1 Year,48,31,52682,2,0.895,3,0
6754a7ab,Finance,22,326.5,Month-to-Month,15,10,67679,4,0.663,8,0
f7d176df,Technology,7,132.76,Month-to-Month,1,2,62219,2,0.638,12,0
44b5c82c,Finance,95,715.7,1 Year,13,51,58069,2,0.268,12,0
fb9e7e19,Finance,21,343.8,1 Year,5,12,83670,2,0.328,22,1
f990cd8a,Finance,76,737.95,Month-to-Month,24,21,20767,2,0.302,2,0
50cc3704,E-commerce,194,2256.88,1 Year,28,79,12495,3,0.562,6,0
eb225d60,Technology,13,417.49,2 Year,17,6,21358,4,0.433,9,0
536b0d81,E-commerce,62,802.45,2 Year,1,14,2491,1,0.501,7,0
e94461f8,Technology,5,50.0,1 Year,26,2,170617,1,0.431,10,0
26b3d1c1,E-commerce,543,6489.51,Month-to-Month,45,309,67258,1,0.448,19,1
3d0aba85,Finance,7,50.0,Month-to-Month,31,3,12003,0,0.229,0,0
9d6e6066,Technology,25,185.65,2 Year,43,11,14771,1,0.644,4,0
a5187dd3,Finance,406,3512.78,Month-to-Month,6,224,245371,0,0.74,7,0
152654dd,Finance,38,578.17,2 Year,53,16,73074,0,0.614,7,0
4d7b0c3f,E-commerce,9,159.2,Month-to-Month,10,2,27726,1,0.673,0,0
2a14cd06,Finance,159,1505.62,2 Year,1,55,11574,2,0.693,8,0
3c328029,Healthcare,153,2288.89,Month-to-Month,45,57,2063,4,0.685,11,0
4b315e94,E-commerce,21,764.25,Month-to-Month,69,8,55329,2,0.769,4,0
359fd226,E-commerce,24,76.44,1 Year,26,9,75701,3,0.838,24,0
d4696186,E-commerce,28,682.07,2 Year,7,10,5700,1,0.916,11,0
60c8aaef,Manufacturing,40,1182.34,1 Year,7,16,119,4,0.215,9,0
bb633ea9,E-commerce,5,600.67,Month-to-Month,16,2,22113,1,0.693,2,0
4e2775fa,Technology,41,341.89,2 Year,55,17,55047,0,0.358,39,0
dfe25ffe,Healthcare,793,7134.85,1 Year,4,367,128717,2,0.881,6,0
3d1d0c1b,E-commerce,14,302.32,Month-to-Month,42,2,105820,3,0.613,0,0
8961fb1b,Technology,22,554.31,Month-to-Month,9,9,58322,5,0.655,0,0
b97e9903,E-commerce,9,50.0,1 Year,40,4,84114,2,0.623,4,0
340dc152,Technology,136,1371.27,Month-to-Month,61,71,21992,3,0.642,0,0
ddac631b,Finance,331,3268.56,2 Year,14,170,14058,2,0.929,1,0
19085098,Healthcare,320,3893.86,Month-to-Month,11,137,6631,2,0.848,11,0
333fb949,E-commerce,8,1006.91,1 Year,39,3,10022,2,0.921,4,0
d16d8aec,Finance,115,1737.61,Month-to-Month,19,38,164748,5,0.561,5,0
5c365069,Technology,469,4647.22,1 Year,28,227,132932,1,0.175,30,0
ed6956c5,Finance,117,1743.86,Month-to-Month,24,38,2402,1,0.749,10,0
aee58e15,Manufacturing,111,1434.39,Month-to-Month,4,51,31738,5,0.377,3,0
5dc0101c,Manufacturing,26,222.55,Month-to-Month,45,10,23366,2,0.528,4,0
2c41bb9d,Finance,75,1796.2,Month-to-Month,6,30,52746,1,0.588,29,1
45c53c0d,Finance,348,3110.99,Month-to-Month,65,174,19904,1,0.6,5,0
98688067,Technology,89,1191.95,Month-to-Month,7,40,16467,2,0.729,5,0
64b5028d,Manufacturing,8,499.78,Month-to-Month,32,3,82818,3,0.415,3,0
aaf5462d,E-commerce,27,126.25,Month-to-Month,9,9,146982,0,0.725,3,0
22e0af77,Finance,334,3619.57,2 Year,10,187,11332,3,0.562,14,0
4f312a5b,E-commerce,88,1352.75,Month-to-Month,9,38,13413,3,1.0,16,1
751f62ef,E-commerce,65,772.32,Month-to-Month,34,30,27160,3,0.282,2,0
ce134725,Finance,23,466.25,Month-to-Month,20,9,61260,2,0.625,27,0
24526393,Technology,324,3292.72,1 Year,52,107,9139,2,0.723,3,0
8754688a,Healthcare,660,6998.76,1 Year,9,287,31549,4,0.518,12,0
2735b2cc,Healthcare,363,3515.51,Month-to-Month,29,123,91895,3,0.485,9,0
db68be1e,Finance,475,4594.1,Month-to-Month,34,210,13333,1,0.865,0,0
47b1e81d,Finance,31,320.28,1 Year,4,2,2441,1,0.768,19,0
ba1994f2,Finance,25,841.83,2 Year,13,8,118665,2,0.44,9,0
7ce8f4ca,E-commerce,43,50.0,2 Year,16,17,77448,3,0.303,8,0
0ccc5680,Finance,57,115.32,Month-to-Month,11,17,60000,6,0.718,8,0
352e0ecd,Finance,467,5807.89,1 Year,10,203,4569,2,0.665,10,0
b0ff0642,Finance,313,3267.59,Month-to-Month,28,111,114797,1,0.714,0,0
7e9a259a,Manufacturing,122,1016.48,1 Year,6,48,18211,4,0.574,14,0
4502f6bb,E-commerce,6,457.43,Month-to-Month,30,2,11880,1,0.772,3,0
09a7a3ef,E-commerce,5,50.0,Month-to-Month,66,2,33422,3,0.92,5,0
ae986d37,E-commerce,78,50.0,1 Year,20,35,128067,3,0.906,0,0
7f0e9619,Manufacturing,204,2217.4,1 Year,23,87,260647,1,0.436,1,0
864fd5dd,Finance,48,114.61,1 Year,2,19,47609,1,1.0,16,0
67a611b7,E-commerce,965,9700.69,Month-to-Month,48,630,155622,3,0.732,4,0
e7604d39,Technology,10,264.7,1 Year,9,3,30195,1,0.315,12,0
acb9fbca,E-commerce,8,151.06,2 Year,23,2,1505,3,0.687,4,0
0afcd4db,Healthcare,20,50.0,Month-to-Month,93,5,16124,3,0.646,20,0
91432105,E-commerce,19,203.14,Month-to-Month,22,9,17964,2,0.577,6,0
c1a0bf9e,Healthcare,120,1422.3,1 Year,31,67,76325,1,0.559,3,0
aa3c3460,E-commerce,29,50.0,Month-to-Month,15,9,6633,2,0.74,15,0
49673af4,Technology,5,50.0,1 Year,2,1,9612,2,0.741,8,0
be0c00fd,Finance,207,1535.49,1 Year,39,75,47630,2,0.483,8,0
c9f29e9e,Technology,5,423.38,2 Year,1,1,6998,2,0.493,12,0
920f1f2c,Healthcare,10,50.0,2 Year,29,2,34211,0,0.485,44,0
3ec41fa8,Technology,5,464.89,Month-to-Month,1,2,1784,2,0.565,4,0
ba0ecdc5,E-commerce,74,936.03,Month-to-Month,48,38,55263,2,0.777,7,0
c16b4c6c,Finance,72,591.25,Month-to-Month,5,15,119501,3,0.841,3,0
e7a06666,Healthcare,967,8929.69,Month-to-Month,18,556,103931,2,0.557,4,0
280d4870,Manufacturing,215,1751.77,Month-to-Month,22,120,3823,2,0.82,0,0
9b98f0c1,Healthcare,474,5130.95,1 Year,15,44,44702,2,0.688,5,0
1cc4c140,Finance,84,1468.36,2 Year,11,15,5481,1,0.627,2,0
c2e762c9,Finance,12,50.0,2 Year,16,4,2750,1,0.974,9,0
6bb50cac,E-commerce,66,1230.93,Month-to-Month,9,35,47129,2,0.666,0,0
8e21c3f2,E-commerce,132,1662.94,1 Year,14,56,42485,3,0.573,1,0
be5cfbe3,Healthcare,156,1556.58,1 Year,11,62,4926,2,0.767,7,0
b202f2b6,Finance,26,50.0,Month-to-Month,21,11,22303,4,0.354,5,0
774f738e,Finance,113,839.3,Month-to-Month,7,36,19037,0,0.556,5,0
2d1e09ee,Finance,13,1041.46,2 Year,108,6,20962,8,0.652,7,0
6f0e1ffc,E-commerce,11,199.22,Month-to-Month,17,4,20262,1,0.744,2,0
20667580,Technology,10,764.93,2 Year,6,2,87050,1,0.648,1,0
d4c7b06d,Finance,56,680.78,1 Year,16,17,21817,2,0.342,0,0
84d06a63,Finance,9,50.0,Month-to-Month,49,3,20056,2,0.423,21,0
bb74dd74,Finance,28,572.05,Month-to-Month,1,10,1503,2,0.514,14,0
4da761b9,Manufacturing,211,3188.92,Month-to-Month,28,76,78129,1,0.648,4,0
f88876c0,Manufacturing,11,50.0,1 Year,20,4,53922,3,0.341,3,0
3b2bb9e4,Technology,25,706.93,1 Year,5,10,20884,3,0.882,7,0
ef06e62b,Finance,60,695.25,1 Year,41,16,30059,3,0.663,0,0
ca33b22c,Healthcare,79,65.24,1 Year,12,41,79011,1,0.657,24,0
30cfb0ef,Finance,25,50.0,2 Year,9,9,21096,3,0.565,8,0
62065e68,Finance,177,1544.01,Month-to-Month,43,78,32062,4,0.311,26,1
b456cebf,E-commerce,132,1493.74,1 Year,25,54,999,0,0.618,29,0
02a03186,Technology,301,3449.19,1 Year,55,108,125245,3,0.75,7,0
e8fa49bf,Technology,48,50.0,Month-to-Month,24,23,23200,2,0.569,6,0
c393f7f0,Technology,25,576.35,2 Year,33,10,17579,1,0.814,3,0
d2c555c1,Finance,19,130.81,1 Year,44,7,46967,4,0.588,17,0
d8c11171,E-commerce,86,861.66,Month-to-Month,2,12,37401,1,0.739,29,1
8980a375,Finance,31,604.31,2 Year,36,14,25618,2,0.578,1,0
f21a0cf9,Healthcare,23,1103.05,2 Year,23,8,127778,3,0.676,15,0
e7c29109,Technology,27,421.82,1 Year,2,12,22547,2,0.774,2,0
f498e919,Healthcare,19,50.0,Month-to-Month,18,10,321072,1,0.384,1,0
f2ef66d8,E-commerce,73,636.45,2 Year,3,35,77825,3,0.729,3,0
09756fcb,Finance,6,486.07,Month-to-Month,32,2,116821,1,0.811,11,0
159a36f1,E-commerce,86,1302.52,1 Year,19,31,16617,0,1.0,0,0
280724e3,Technology,150,1832.91,Month-to-Month,74,97,3641,1,0.614,3,0
ec06c160,Finance,22,50.0,Month-to-Month,5,9,27167,3,0.18,7,1
24f40822,Technology,975,9066.09,2 Year,23,410,18799,0,0.244,15,0
c61f5717,Finance,56,854.75,1 Year,6,21,3129,0,0.423,4,0
89bc04a5,E-commerce,5,50.0,1 Year,23,1,3708,1,0.856,6,0
bc4dfb5c,Technology,35,696.51,Month-to-Month,31,7,9574,1,1.0,9,0
4e896b02,E-commerce,59,936.64,2 Year,31,32,23724,0,0.519,2,0
1f8f5acf,Manufacturing,107,836.15,Month-to-Month,41,34,136854,1,0.611,26,0
3799c776,Finance,37,313.77,Month-to-Month,47,14,53613,3,0.084,4,0
191cfc48,E-commerce,11,209.34,1 Year,2,4,25409,2,0.73,13,0
012cda8d,E-commerce,10,50.0,Month-to-Month,11,5,80321,2,0.627,11,0
15d434b1,Manufacturing,20,50.0,Month-to-Month,28,6,42023,0,0.55,10,0
d2ff49a8,Finance,23,210.39,2 Year,17,9,27016,4,0.407,5,0
a763f495,Technology,9,122.52,1 Year,6,4,7795,1,0.53,20,0
e862ce9a,E-commerce,18,860.52,2 Year,20,4,130892,1,0.331,15,0
04ac8d9e,Finance,146,1069.0,1 Year,13,36,48893,2,0.428,8,0
c325407d,E-commerce,647,7004.25,Month-to-Month,12,212,28924,2,0.346,3,0
b961bf98,Finance,169,1116.47,Month-to-Month,40,71,28838,0,0.397,8,0
65d04bde,E-commerce,387,3197.7,2 Year,13,159,72416,0,0.369,0,0
c14fcd84,Technology,235,2199.57,Month-to-Month,1,91,9889,1,0.715,7,0
f035e2af,E-commerce,190,1429.55,1 Year,2,88,27024,3,0.37,12,0
38aade8c,E-commerce,32,50.0,Month-to-Month,47,10,3254,2,0.59,25,0
92dbd487,E-commerce,67,1642.17,1 Year,78,25,4164,1,0.382,12,0
95ff3978,Healthcare,29,64.18,Month-to-Month,28,11,37358,2,0.389,2,0
7b15626c,Finance,39,1545.65,Month-to-Month,11,12,23966,1,0.382,0,0
714fd5e0,E-commerce,60,102.63,1 Year,67,37,63561,4,0.796,3,0
02a07e49,Finance,159,735.73,Month-to-Month,27,29,216116,0,0.563,5,0
9a134ac2,Finance,103,1675.64,1 Year,45,53,98100,2,0.451,0,0
412648b9,E-commerce,42,56.67,1 Year,35,20,29160,2,0.399,29,0
1f5bb2de,Finance,59,659.43,1 Year,12,28,23729,2,0.331,8,0
e4044263,Finance,104,362.18,Month-to-Month,16,42,43982,3,0.456,29,0
fb161056,E-commerce,148,1460.94,1 Year,5,78,4806,1,0.313,4,0
83333022,Healthcare,5,50.0,2 Year,9,1,219746,1,0.513,12,0
46c272e6,Manufacturing,10,63.05,1 Year,37,4,198146,2,0.458,10,0
952e5ec0,Technology,287,2633.03,1 Year,54,116,128167,0,0.444,2,0
4e41f389,Technology,49,605.13,2 Year,31,18,54265,3,0.848,3,0
bf8f1895,Healthcare,28,592.85,2 Year,16,11,34970,3,0.551,5,0
3fb227b0,Technology,36,480.54,Month-to-Month,3,10,61326,4,0.564,2,0
3432b68e,Technology,36,585.52,2 Year,2,12,18872,2,0.856,3,0
4dd0aa05,Technology,126,1205.48,Month-to-Month,12,70,95604,1,0.328,8,0
998bb164,Healthcare,10,50.0,2 Year,15,6,7229,2,0.503,2,0
9f93b4ee,E-commerce,56,795.06,Month-to-Month,23,25,81348,1,0.29,3,0
3034830f,Technology,78,724.28,Month-to-Month,1,37,101051,1,0.614,22,1
c11cac65,E-commerce,98,943.35,2 Year,110,41,9326,1,0.721,6,0
8c137702,E-commerce,76,958.87,Month-to-Month,11,33,32559,0,0.115,12,0
3ef69001,E-commerce,118,663.39,Month-to-Month,46,53,111120,2,0.772,3,0
4e95cfec,E-commerce,23,944.81,1 Year,19,11,160065,0,0.662,9,0
90cf337d,Healthcare,13,50.0,1 Year,4,7,83396,2,0.607,11,0
7667eccc,E-commerce,2176,21822.09,Month-to-Month,39,677,141435,3,0.352,3,0
ed875cd1,Healthcare,34,317.74,Month-to-Month,30,23,138229,1,0.754,5,0
92fd7503,E-commerce,41,736.37,Month-to-Month,18,16,194905,0,0.937,18,1
b75737bf,Finance,150,1669.59,Month-to-Month,18,62,26670,0,0.519,12,0
e7366aa4,E-commerce,598,5955.04,1 Year,3,214,16909,3,0.537,22,0
c0c3afcc,Healthcare,24,964.38,Month-to-Month,26,8,50111,2,0.605,2,0
75ca9987,E-commerce,12,50.0,Month-to-Month,59,5,10465,1,0.52,11,0
4934d8a8,Technology,8,701.34,1 Year,3,3,40711,3,0.564,0,0
023672bd,Finance,595,6410.11,2 Year,8,271,43290,5,0.806,2,0
4d3899c1,Healthcare,11,50.0,1 Year,56,3,82107,3,0.587,0,0
37686df7,Healthcare,52,984.64,Month-to-Month,9,6,22454,2,0.658,14,0
1bea41fe,Technology,12,649.23,1 Year,26,2,46043,3,1.0,7,0
6f16cd51,E-commerce,6,340.88,2 Year,19,2,116794,1,0.893,7,0
909173be,E-commerce,35,50.0,1 Year,22,15,27387,1,0.391,5,0
9afe7210,Healthcare,13,471.33,Month-to-Month,13,4,42399,1,0.949,0,0
97bd37ba,E-commerce,19,693.6,2 Year,9,6,77411,3,0.875,14,0
715e7fe3,Technology,1106,10773.9,1 Year,2,475,14360,3,0.899,12,0
1cc20528,Technology,103,1250.57,2 Year,33,40,5455,5,0.475,12,0
771a1543,E-commerce,220,2023.4,1 Year,33,77,57253,1,0.642,51,0
1521f7f3,Healthcare,188,2322.69,Month-to-Month,27,44,23139,3,0.522,18,1
09a68e62,Healthcare,46,303.25,Month-to-Month,25,14,24031,4,0.624,3,0
0f53e5b4,Healthcare,28,50.0,1 Year,7,13,133029,2,0.95,1,0
37ffc370,Finance,79,770.35,Month-to-Month,1,23,26201,0,0.628,5,1
bb00050d,Healthcare,70,50.0,Month-to-Month,40,32,153607,3,0.256,17,1
aea0bf04,Finance,23,160.71,Month-to-Month,17,12,5623,3,0.525,1,0
12f3ed6e,Finance,66,841.05,2 Year,9,21,21001,6,0.469,14,0
3542f7fd,Manufacturing,18,614.98,2 Year,3,6,59036,4,0.958,28,0
d95a08eb,E-commerce,42,544.48,Month-to-Month,2,20,6733,2,0.437,1,1
1f648e6f,Technology,33,50.0,1 Year,11,17,24472,3,0.519,11,0
11bbf616,Technology,8,756.14,Month-to-Month,40,2,95441,0,0.525,2,0
e5f6d83e,Healthcare,5,768.08,1 Year,61,1,71724,0,0.92,54,0
979949ef,Technology,13,186.28,Month-to-Month,55,6,16571,4,0.792,22,0
a70e3a16,Finance,817,7794.03,1 Year,61,374,22037,2,0.714,4,0
c5d9e18f,E-commerce,34,74.19,Month-to-Month,58,14,35168,2,0.647,0,0
9d0c524d,Finance,174,1638.24,Month-to-Month,18,85,65705,1,0.643,0,0
ad92ff9f,Manufacturing,5,189.33,Month-to-Month,6,1,8236,2,0.615,6,0
822b4ff3,Finance,12,50.0,Month-to-Month,39,5,37502,2,1.0,31,0
e5ef361b,Finance,7,50.0,2 Year,6,2,3809,0,0.347,18,0
1612e1c7,Manufacturing,40,911.5,Month-to-Month,8,18,25359,0,0.047,6,0
4ed1441c,Healthcare,2065,20778.64,Month-to-Month,7,991,10597,6,0.689,2,0
8872ff52,E-commerce,108,553.81,Month-to-Month,18,53,18483,0,0.881,0,0
c45b2e52,Technology,694,7085.66,Month-to-Month,10,319,20134,2,0.637,4,0
72f2a498,Technology,37,450.94,1 Year,5,15,73511,3,0.204,16,1
c64106c3,Manufacturing,422,3860.97,Month-to-Month,15,180,15405,5,0.749,6,0
543760a5,Manufacturing,1224,12837.52,Month-to-Month,50,534,54497,3,0.387,6,1
6d30f5ba,Healthcare,46,527.44,Month-to-Month,21,15,38101,5,0.343,6,1
531c0054,Technology,24,131.69,Month-to-Month,51,8,81539,4,0.404,2,0
b33a57d6,E-commerce,7,50.0,Month-to-Month,6,3,19398,1,0.278,16,1
d5b5162d,E-commerce,34,561.96,2 Year,5,15,261600,1,0.641,13,0
e0ce3587,Healthcare,61,573.91,Month-to-Month,21,20,17532,4,0.47,3,0
db9ebac2,E-commerce,1148,11439.73,1 Year,15,335,43321,3,0.334,2,0
960e6325,Manufacturing,7,602.98,1 Year,26,1,50013,1,1.0,15,0
1255c161,Manufacturing,59,50.0,Month-to-Month,38,16,38627,1,0.494,37,0
e8c035b9,E-commerce,5,50.0,1 Year,34,1,97893,0,0.61,1,0
1d4c0346,Healthcare,28,668.48,1 Year,69,9,5994,1,0.911,1,0
07782030,Finance,87,2077.92,1 Year,13,32,45474,5,0.735,8,0
faed2530,Technology,117,1608.25,2 Year,6,32,35294,2,0.982,6,0
f9f70296,Technology,132,2252.1,Month-to-Month,20,28,26996,0,0.461,1,0
a7469e97,E-commerce,99,772.81,Month-to-Month,3,40,21249,1,0.809,9,0
711c3851,Healthcare,130,981.46,1 Year,9,53,8295,2,0.698,0,0
0fe2f18f,E-commerce,58,808.27,Month-to-Month,6,26,52487,2,0.799,6,0
ce2ff857,E-commerce,11,586.82,Month-to-Month,13,5,6261,1,0.769,1,0
3b1d0bf8,Manufacturing,5,50.0,2 Year,3,2,88390,1,0.446,4,0
783ae7f0,E-commerce,24,133.39,1 Year,1,9,29685,0,1.0,40,0
feb27e87,Finance,44,426.49,Month-to-Month,26,21,46496,2,0.148,4,0
cff551d0,E-commerce,358,3240.56,Month-to-Month,23,194,4049,2,0.427,4,0
dd8da850,Healthcare,46,178.89,Month-to-Month,30,15,4902,2,0.736,5,0
1320578d,Manufacturing,40,821.53,Month-to-Month,26,19,13452,1,0.658,8,0
4621d7aa,Finance,97,1204.84,2 Year,3,32,75647,2,0.627,0,0
56c2044e,E-commerce,36,759.23,2 Year,9,15,33260,2,0.743,16,0
403bd416,Finance,184,2008.44,1 Year,4,93,18615,2,0.431,3,0
9866999e,E-commerce,1063,10193.37,Month-to-Month,45,396,94677,4,0.768,18,0
ba46956f,E-commerce,1459,14801.55,1 Year,33,444,10654,2,0.574,1,0
3adc17b6,Technology,63,153.95,2 Year,6,22,15020,3,0.88,5,0
b91a465c,Finance,90,744.12,2 Year,11,27,74969,5,0.539,44,0
231739dc,Finance,583,5311.88,1 Year,82,170,1370,2,0.694,2,0
53d5698f,Healthcare,43,124.56,1 Year,22,22,12443,1,0.727,7,0
f14b1ab7,E-commerce,151,1555.24,1 Year,39,68,36837,2,0.781,3,0
10fc34a8,Healthcare,9,50.0,Month-to-Month,8,2,123276,1,0.607,10,0
1583fd25,E-commerce,34,50.0,1 Year,6,10,15453,4,0.543,0,0
321d3a46,Technology,309,3658.9,1 Year,37,95,11982,3,0.445,16,0
e7bc00d4,Technology,18,120.2,1 Year,28,5,184277,1,0.697,10,0
84b7865d,E-commerce,45,186.04,1 Year,28,23,37170,2,0.221,20,0
7dbe60f4,E-commerce,5,50.0,1 Year,20,1,3227,2,0.662,14,0
1f13fa2f,Healthcare,1106,10124.0,1 Year,20,678,16182,0,0.677,1,0
7861aa46,E-commerce,363,3518.98,Month-to-Month,32,143,38142,2,0.975,20,0
01bb420d,Technology,72,50.0,2 Year,8,24,3735,2,0.468,4,0
05ac9f78,Finance,116,1516.02,1 Year,11,57,58972,1,0.638,6,0
7932f1a0,E-commerce,98,994.75,1 Year,50,22,36958,1,0.632,0,0
424c430f,Technology,435,5129.18,Month-to-Month,9,182,61845,5,0.379,2,0
5a8cf33f,Technology,25,361.54,2 Year,19,6,20907,1,0.599,3,0
8764da36,Finance,163,1266.67,1 Year,30,29,27233,1,0.332,16,0
390a73d8,E-commerce,274,1800.0,1 Year,120,106,131647,1,0.793,6,0
